label	text_a	text_b
0	好无聊哦，哪个陪我聊天？	好男人是谁，好男人在哪里》？
1	世界上最长的河流是	世界最长河流
1	好评，求解释	求解释！给好评
0	脸上的痣代表什么意思	女子脸上有痣代表什么意思
1	这个上面的英文是什么意思？	上面的英文什么意思？
0	韩束化妆品怎么样？怎么代理？	微信上做化妆品的代理怎么做？
1	怎么删除提的问题呢	怎么删除，自己发的问题？
1	清脆的近义词是什么	清脆的近义词是什么？
0	妈妈的奶奶叫什么？	奶奶的妈妈叫什么？
1	怎么煮牛肉丸	牛肉丸怎么做
1	怎样可以让下面出水	怎样搞才能让自己下面出水
1	怎么减肚子？做什么运动？	做什么运动可以瘦肚子
1	今天是几九，第几天	今天几九的第几天
1	怎样可以快速的学拼音。	怎样快速学拼音
0	中国房地产2015年会全面崩盘吗	2015中国房地产寻求游乐场合作
1	怎样才能快速赚钱	怎样才能快速赚钱啊，
1	求这张图片无水印的	求这张图片无水印图
1	天猫积分会过期么	天猫积分会过期吗
1	圆通快递问题～	关于圆通快递的问题。
1	怎么下载VIP电影高清播放器	高清播放器怎么下载的，看新电影都要用
0	大家看看这是什么车？	帮我看看这是什么歌？
0	秦时明月之荆轲外传在哪可以看？	在哪里可以看《秦时明月-荆轲外传》
1	红色鞋子配什么裤子好看	红色鞋子配什么裤子好看？男
1	关于《新月江湖之美人如玉》	新月江湖之美人如玉
0	我的世界有中文版？	在在哪里下我的世界中文版。
1	怎么调教老婆？	怎么调教好老婆？
1	香菇炖鸡怎么做	香菇炖鸡怎么做？
1	什么牌子行车记录仪好	什么牌子的行车记录仪好
0	女人喝啤酒加味精有什么反应	女人喝啤酒会发胖吗？
0	开手机店起什么名字	开旅店起什么名字
1	求这张高清动漫大图。	求这张动漫图高清大图
0	兔子游泳可不可以写关于方向的话题	兔子不会游泳的英语作文
0	秦时明月游戏为什么上不去	御龙在天还有人玩么
1	喝什么水最解渴？	喝什么水解渴？怎么喝？
0	郑州环球美容美发化妆学校师资怎么样？	烟台环球美容美发化妆学校怎么样？
0	男生怎么让自己的眉毛更浓	男生怎么拔眉毛
0	求经典角色单机游戏	求经典的单机游戏
1	为什么有的女人总喜欢无理取闹	为什么女人都喜欢无理取闹呢
1	男人为什么都那么花心？	为什么男人花心？
0	尚铭电器按摩椅怎么样？	生命动力按摩椅怎么样？
1	生存战争怎样做	生存战争怎么玩？
0	中国古代有什么被称为神的人	中国在古代被称为什么？讲下！
0	冰花像什么	什么的冰花
0	运动会作文怎么写	父爱作文怎么写
0	怎么看电脑用的是什么系统	电脑怎么做系统
1	《李小龙技击术》	李小龙技击术
0	韩国的人想当明星是不是很容易？	有哪些明星很容易就当上明星了,现在很红。
0	您的这个2个账户是关联的，现在登录这个手机号账户进行认证就可以的	您可以把这个账户和您现在的账户关联在一起，这个手机号账户是您注册的吗？
1	真的很抱歉。由于系统升级，建行两小时未到账问题建议明日早上9点后关注	真的很抱歉，由于系统升级，建行两小时未到账问题建议明日早上9点后关注
0	脑筋急转弯，什么床不能睡？	脑筋急转弯：什么轮不能安
0	想去看爸爸去哪儿的电影么	爸爸去哪儿电影去哪看
1	孕妇有什么不能吃的	孕妇不能吃什么啊
0	不一样的美男子最后结局是什么？	不一样的美男子大结局最后的一首歌的插曲叫什么
1	点击【确认汇款并付款】，选择支付方式，输入密码进行支付。	3、点击【确认汇款并付款】，选择支付方式，输入密码进行支付。
0	江西理工大学应用科学学院2010新生群	2011届江西理工大学应用科学学院新生群
1	找单机版网络游戏	求单机版的网络游戏
1	检查前列腺挂什么科	前列腺液检查挂什么科？
1	什么牌子的鱼胶原蛋白粉好？	什么牌子的胶原蛋白粉最好
1	什么歌比较好听	有什么歌比较好听的？
0	读万卷书的下一句	书读百遍的下一句?
1	大家有什么好听的吉他谱吗？	求一些好听的吉他谱
0	女生是什么意思	女生说噗是什么意思
0	怎样教画眉鸟叫	画眉鸟长的怎么样
0	班的金文怎么写	人的金文怎么写
1	国外度蜜月去哪里好？	度蜜月去国外哪里好
0	肾回声是什么	回声是什么？
1	公狗的名字可以叫什么？	小公狗叫什么名字好
1	求解释。给好评	求解释！给好评
1	细雨对什么	细雨对什么？
0	梦见买花圈是什么意思	梦见烧坟上的花圈是什么意思？
1	求烟花的头像	求烟花的头像！
1	好看的韩国电影推荐	推荐些好看的韩国电影
1	现在的社会怎么了？	现在社会怎么了？
1	手机的小区广播有什么用啊	手机中小区广播有什么用,怎样用？
1	户口本主页是哪一页。	户口本的主页是哪一页
1	怎么才能得高分	怎么才能的高分
0	什么样的手机能用胡莱三国小分队	谁有胡莱三国无忧刷将器啊？
0	纹身鱼是什么意思	这个纹身是什么意思？
0	您问一下朋友是不是输入了手机号码呢	是不是您朋友输入的是您的手机号码
1	怎么下载天天酷跑外挂	天天酷跑的外挂怎么下载
0	郑州哪里学室内设计好	在无锡学日语，去哪儿？
0	一刻千金，猜一生肖	铁树开花，猜一生肖
1	手机视频删除怎么恢复	怎么恢复手机上删除的视频
0	人家的老婆怎么那么漂亮？	我老婆为什么那么漂亮
0	长发怎么扎好看	长发怎样盘好看
0	淘宝天天特价的佣金设置问题	淘宝天天特价报名的问题
1	逆战图标怎么点亮	逆战怎么点亮图标
0	银行卡怎么绑定手机号？	银行卡和手机号绑定错了怎么改？
1	这个小胖子	这个小胖子是谁
0	农历，1988.11.26是什么星座	1988.8.26是什么
0	为什么老公说喜欢吃奶…	歌词该说的话没有对我说
1	广州那里买毛线	在广州哪里有毛线卖
0	一句喜欢的歌词并说明理由	哪首歌里面的第一句歌词是我喜欢你。
1	大众帕萨特车怎么样	大众帕萨特怎么样
1	安倍晋三怎么样了？	安倍晋三怎么样？
0	上火了，牙疼怎么办？	脑袋撞起包了，很疼，怎么办？
1	“我的梦，中国梦”手抄报内容	我的梦中国梦手抄报内容
1	什么事睁一只眼闭一只眼比较好。	什么事睁一只眼闭一只眼比较好？
0	张柏芝生的两个孩子是谢霆锋的吗	张杰演唱会抱的那只熊是什么熊
0	两个男生的合唱歌曲？	快乐男生全国5强唱的海上花的歌词
1	衣服上的玻璃胶干了怎么洗掉	衣服上的玻璃胶怎么洗掉
1	腿毛大家都是怎么去除的？	腿毛多如何去除？
1	国际品牌男装有哪些？	国际奢侈男装品牌有哪些
1	白色耳机怎么清洗	如何清洗白色的耳机？
1	一般毕业证是什么字体	毕业证上这个字体是什么？
0	建筑劳务公司怎样成立	建筑劳务公司经营范围
1	农业银行星期天上班吗	农业银行星期天上班吗？
0	我的问道代金卷600多万怎么不见了？	问道的代金卷没有了怎么赚
1	高中数学,数列问题	高中数学。数列问题。
0	羊年能结婚吗	羊年结婚好吗
1	短梨花头最适合染什么颜色的？	梨花头适合染什么颜色
1	什么办法让男人更持久	有什么办法能让男人变得更持久更大
0	可乐加味精什么效果喝了	香蕉加牛奶做面膜管什么的
0	丝袜有什么品牌	丝袜什么品牌好？
1	万字加一笔是什么字	万字加一笔变什么
0	我的世界怎么做地图？	关于《我的世界》小地图
1	糟糕的近义词是什么	糟糕的近义词是什么？
0	你最喜欢的诗是什么？	大家最喜欢看的电影是什么名字。
1	霁月光风是指什么生肖	霁月光风指什么生肖
1	有钱，任性什么意思	有钱就任性是什么意思
1	什么棋牌游戏好玩	什么棋牌游戏最好玩
0	冰封：重生之门什么时候可以看啊	冰封重生之门，手机哪里可以看
1	哪里有破解版的手机游戏下载？	破解版手机游戏那里下载？
1	吉利汽车怎么样？	吉利汽车怎么样
1	为什么韩国人叫棒子	韩国人为什么被我们叫棒子？
0	怎么充煤气卡？(北京)	在北京送煤气怎么样啊？
1	关于学习的网站有哪些	学习类的网站
1	人生短暂吗？	人生短暂吗。
1	天天酷跑怎么作弊	天天酷跑如何作弊
1	女人右眼角有痣代表什么	女人眼下有痣代表什么
1	证券公司哪家好？	哪家证券公司好？
0	成都到昆明的火车在哪个站	从成都到昆明的火车要经过那些站
1	这鞋什么牌子？	这个鞋是什么牌子
1	在微信如何泡妞	微信泡妞怎么找？
1	世界的尽头在哪里？	世界的尽头是哪里
1	怀孕不可以吃鸡肉吗？	怀孕了可以吃鸡肉吗？
0	手指操怎么做	瘦胸运动怎么做图片
1	联通信号为什么不好?	联通的信号为什么不好?
1	安卓版本怎么升级？	如何升级安卓版本？
1	有什么可以领全民枪战礼包的软件，除了九游	全民枪战都什么可以领礼包
1	家用净水器什么牌子好	家用净水器什么牌子的好
1	李医生去痘的产品效果怎么样	李医生的效果究竟怎么样
0	求卡通的许多图片！	求卡通熊图片
1	在小区门口做什么生意	小区门口做什么生意好
0	上海之夜夜总会是上海最大的夜总会吗。	上海之夜招人要求很高吗？
0	韩国人都爱整容吗	韩国人不整容会死吗
1	淘宝订单怎么删除	怎么删除淘宝订单
0	求异界重生类小说	异世重生完结小说
1	最近有什么好看的美剧	最近有什么好看的美剧？
0	电子信息科学与技术	电子科学与技术
1	搅拌机什么牌子好	什么牌子的搅拌机好
1	南宁有什么好吃的	南宁啥最好吃？
0	形容很恨人的成语	形容吃东西又急又快的成语？
0	信用卡可以转账吗	信用卡怎么能转账
1	描写建筑物的有那三个成语	描写建筑物的成语要三个
0	荷兰在什么洲	荷兰说什么语
1	拳皇玛丽和拳崇的漫画	拳皇玛丽和拳崇的那个漫画都懂的
1	机械专业就业前景怎么样啊？	机械专业的就业前景怎样？
0	全民飞机大战更新了怎么玩不了	全民飞机大战怎么更新不了
1	最近老恶心是什么原因	最近总恶心是什么原因
1	手机什么软件能打开种子文件→_→	现在还有什么方法能打开种子文件
0	江西生物科技职业学院里面怎么样?	江西生物科技职业学院招初中生l吗
0	谜语：掠(打一成语)	谜语打一成语
0	山楂吃多了怎么办	减肥时很想吃东西怎么办？
1	三十六度伴面膜怎么样	三十六度伴面膜怎么样？
0	爸爸妈妈对我说作文	关于爸爸妈妈听我说的作文
1	您好，您是可以重新注册一个邮箱操作注册支付宝账户的，辛苦您了。	您是可以重新注册一个邮箱然后注册支付宝账户的，辛苦您了。
1	炫耀的意思是什么？	炫耀是什么意思啊
0	跑跑卡丁车换号	跑跑卡丁车哪个区的人最多
1	这是什么样的漫画风格	这是怎样的漫画风格呢
0	为什么淘宝上货到付款会有这样？	为什么我在淘宝买不到东西
0	拉拉是什么意思	贼拉拉是什么意思
1	送闺蜜什么礼物呢？	闺蜜送什么礼物好
0	没明白我意思？	我没明白你说的意思
1	怎样用手机打特殊符号	手机上如何打特殊符号？
0	用电脑打五笔怎么不显示笔画呀	在电脑上打笔画怎么打，不是五笔，求，
1	神武孩子的问题	关于神武孩子问题
1	篮球打什么位置?	我打什么篮球位置？
0	您可以点击认证，	点击确认充值后进入充值等待页面；
1	有什么好看的古装电视剧	有什么好看的古装电视剧啊
0	韩国人最喜欢喝什么茶？	韩国人最喜欢吃什么？
1	移动怎么刷流量	怎么刷移动的流量？
1	怎么抢红米手机	怎么抢红米手机呀
0	如何去爱一个人？	如何找一个人
0	庞的形近字组词	土字旁加一个皋字读什么啊
0	您好，您需要登录您的邮箱账户进行查询的	这个您需要登陆您的主账户查询的
0	风干的牛肉怎样才能松软做菜啊?	风干的牛肉干怎么做？
0	口袋妖怪那个版本好玩	口袋妖怪哪种版本最最好玩
1	如何联系天猫小二	天猫小二怎么联系？
1	神秘的近义词是什么？	神秘的近义词是什么
1	一望无际的望是什么意思	一望无际中的望是什么意思？
1	爱丽丝学园什么时候出第二部？	《爱丽丝学园》什么时候出第二部？
1	手机淘宝要怎么注册	淘宝在手机上怎么注册
0	虺虿，这个词语是什么意思啊！	瑕意这个词什么意思，写的对吗？
